12934,1568792238
66925,1568869847
66925,1568865527
66925,1568876387
20843,1569033722
66925,1568964447
66925,1569207453
12934,1569216622
12934,1569290904
12934,1569314833
27414,1564644355
3033,1568976466
17210,1569240139
12601,1568777175
12601,1568777175
